Record,Date,UTC Time,Tc_RU,Tf_RU,Hz1_RU,Hz2_RU,Pc_RU,Pf_RU,Tc_HX1_RU,Tc_HX2_RU,Tc_HX1_CIN,Tf_HX1_CIN,Q_HX1_CIN,Hz_HX1_CIN,Tc_HX2_CIN,Tf_HX2_CIN,Q_HX2_CIN,Hz_HX2_CIN
      3039,08/09/2025,11:45:00,         76,         64,         47,         47,       4359,       2374,         77,        589,         76,         74,         21,         14,         77,         74,         22,         14
      3040,08/09/2025,12:00:00,         76,         63,         46,         47,       4401,       2327,         76,        593,         75,         73,         22,         16,         77,         73,         23,         16
      3041,08/09/2025,12:15:00,         77,         64,         46,         45,       4320,       2346,         77,        593,         76,         74,         21,         15,         77,         73,         22,         15
      3042,08/09/2025,12:30:00,         76,         64,         47,         47,       4374,       2337,         76,        593,         76,         74,         22,         15,         77,         73,         22,         15
      3043,08/09/2025,12:45:00,         77,         64,         46,         45,       4275,       2339,         77,        597,         76,         74,         21,         14,         77,         74,         22,         14
      3044,08/09/2025,13:00:00,         76,         64,         46,         46,       4365,       2321,         77,        595,         76,         74,         22,         15,         77,         74,         22,         15
      3045,08/09/2025,13:15:00,         76,         65,         46,         46,       4321,       2331,         77,        600,         76,         74,         21,         12,         77,         74,         22,         12
      3046,08/09/2025,13:30:00,         77,         65,         46,         46,       4314,       2342,         76,        600,         76,         74,         21,         12,         78,         73,         22,         13
      3047,08/09/2025,13:45:00,         77,         64,         46,         46,       4348,       2332,         78,        600,         76,         74,         21,         13,         78,         74,         22,         13
      3048,08/09/2025,14:00:00,         77,         65,         45,         46,       4265,       2334,         77,        605,         76,         75,         22,         12,         78,         74,         22,         12
      3049,08/09/2025,14:15:00,         77,         65,         45,         46,       4265,       2326,         77,        600,         77,         74,         21,         12,         78,         74,         22,         12
      3050,08/09/2025,14:30:00,         78,         65,         46,         46,       4297,       2310,         78,        597,         77,         75,         21,         11,         78,         74,         22,         11
      3051,08/09/2025,14:45:00,         76,         64,         45,         45,       4270,       2329,         76,        598,         75,         74,         22,         14,         76,         73,         22,         14
      3052,08/09/2025,15:00:00,         76,         65,         46,         46,       4304,       2330,         76,        603,         76,         74,         21,         12,         77,         74,         22,         12
      3053,08/09/2025,15:15:00,         77,         65,         46,         45,       4296,       2328,         77,        602,         76,         74,         21,         14,         77,         74,         22,         14
      3054,08/09/2025,15:30:00,         76,         65,         46,         46,       4333,       2318,         77,        600,         76,         75,         21,         13,         77,         74,         22,         13
      3055,08/09/2025,15:45:00,         77,         65,         44,         45,       4226,       2326,         77,        601,         77,         74,         21,         13,         77,         74,         21,         13
      3056,08/09/2025,16:00:00,         77,         65,         45,         46,       4298,       2311,         77,        596,         76,         74,         21,         13,         77,         74,         21,         14
      3057,08/09/2025,16:15:00,         76,         65,         45,         46,       4232,       2319,         76,        599,         76,         74,         22,         15,         77,         74,         22,         14
      3058,08/09/2025,16:30:00,         77,         64,         45,         46,       4254,       2302,         76,        599,         76,         73,         22,         17,         77,         73,         22,         17
      3059,08/09/2025,16:45:00,         76,         65,         46,         45,       4246,       2293,         76,        602,         76,         74,         22,         14,         77,         74,         22,         14
      3060,08/09/2025,17:00:00,         77,         65,         46,         45,       4226,       2293,         77,        605,         76,         74,         21,         15,         77,         74,         22,         16
      3061,08/09/2025,17:15:00,         77,         65,         45,         46,       4233,       2296,         78,        600,         76,         74,         21,         11,         78,         74,         22,         12
      3062,08/09/2025,17:30:00,         77,         65,         46,         46,       4241,       2300,         78,        603,         77,         75,         21,         11,         78,         74,         22,         11
      3063,08/09/2025,17:45:00,         77,         64,         45,         46,       4243,       2304,         77,        603,         76,         74,         21,         14,         78,         74,         22,         14
      3064,08/09/2025,18:00:00,         77,         64,         47,         47,       4326,       2269,         77,        603,         76,         74,         21,         13,         78,         74,         22,         13
      3065,08/09/2025,18:15:00,         77,         64,         47,         46,       4312,       2290,         77,        604,         77,         74,         22,         15,         78,         73,         22,         15
      3066,08/09/2025,18:30:00,         76,         63,         47,         48,       4391,       2277,         78,        604,         76,         73,         22,         14,         78,         73,         22,         14
      3067,08/09/2025,18:45:00,         78,         65,         46,         46,       4292,       2275,         78,        604,         77,         74,         21,         11,         78,         74,         22,         11
      3068,08/09/2025,19:00:00,         78,         65,         46,         46,       4268,       2287,         78,        606,         78,         75,         21,         11,         79,         75,         22,         11
      3069,08/09/2025,19:15:00,         78,         65,         45,         46,       4206,       2277,         79,        610,         78,         75,         21,         11,         79,         75,         21,         11
      3070,08/09/2025,19:30:00,         79,         65,         45,         45,       4204,       2272,         78,        608,         78,         76,         21,         11,         79,         75,         21,         11
      3071,08/09/2025,19:45:00,         77,         65,         45,         45,       4194,       2257,         78,        604,         76,         75,         21,         11,         78,         74,         21,         11
      3072,08/09/2025,20:00:00,         76,         65,         45,         45,       4199,       2256,         76,        606,         76,         74,         22,         13,         77,         74,         22,         13
      3073,08/09/2025,20:15:00,         76,         64,         46,         46,       4248,       2247,         76,        604,         75,         74,         21,         13,         77,         74,         22,         14
      3074,08/09/2025,20:30:00,         77,         65,         46,         46,       4224,       2245,         77,        607,         77,         75,         21,         11,         78,         74,         21,         11
      3075,08/09/2025,20:45:00,         76,         64,         45,         46,       4221,       2257,         76,        603,         76,         74,         22,         14,         77,         73,         22,         14
      3076,08/09/2025,21:00:00,         75,         64,         47,         47,       4194,       2223,         75,        603,         74,         73,         22,         18,         76,         72,         23,         19
      3077,08/09/2025,21:15:00,         76,         64,         46,         46,       4187,       2209,         76,        604,         75,         74,         22,         14,         77,         73,         22,         15
      3078,08/09/2025,21:30:00,         76,         64,         45,         45,       4313,       2342,         76,        603,         75,         74,         22,         14,         77,         73,         22,         14
      3079,08/09/2025,21:45:00,         75,         65,         45,         46,       4307,       2339,         75,        602,         75,         74,         22,         16,         76,         73,         22,         17
      3080,08/09/2025,22:00:00,         75,         65,         46,         46,       4292,       2338,         74,        601,         74,         73,         22,         17,         75,         73,         23,         17
      3081,08/09/2025,22:15:00,         74,         64,         47,         47,       4360,       2300,         74,        601,         73,         73,         23,         21,         74,         72,         23,         21
      3082,08/09/2025,22:30:00,         73,         63,         47,         47,       4358,       2322,         73,        600,         71,         72,         23,         23,         73,         71,         24,         23
      3083,08/09/2025,22:45:00,         73,         64,         47,         46,       4329,       2318,         72,        601,         72,         72,         23,         22,         73,         71,         23,         22
      3084,08/09/2025,23:00:00,         72,         63,         47,         47,       4345,       2276,         72,        596,         71,         72,         23,         22,         73,         71,         24,         22
      3085,08/09/2025,23:15:00,         73,         63,         48,         48,       4408,       2244,         73,        598,         72,         72,         24,         24,         73,         71,         23,         24
      3086,08/09/2025,23:30:00,         73,         64,         47,         46,       4327,       2259,         72,        598,         71,         72,         22,         22,         72,         72,         24,         22
      3087,08/09/2025,23:45:00,         73,         64,         47,         47,       4314,       2241,         72,        597,         71,         71,         23,         24,         73,         71,         24,         24
      3088,08/10/2025,00:00:00,         73,         63,         48,         48,       4343,       2238,         73,        597,         72,         72,         23,         23,         73,         71,         24,         24
      3089,08/10/2025,00:15:00,         72,         62,         48,         48,       4376,       2221,         73,        600,         72,         72,         24,         23,         73,         71,         24,         23
      3090,08/10/2025,00:30:00,         73,         62,         47,         48,       4359,       2212,         73,        600,         72,         71,         24,         23,         74,         71,         23,         23
      3091,08/10/2025,00:45:00,         73,         63,         48,         48,       4508,       2357,         73,        598,         72,         72,         23,         22,         74,         71,         23,         22
      3092,08/10/2025,01:00:00,         73,         63,         48,         48,       4494,       2336,         73,        596,         72,         72,         23,         24,         73,         71,         23,         24
      3093,08/10/2025,01:15:00,         73,         62,         48,         48,       4452,       2321,         73,        594,         72,         71,         23,         26,         73,         71,         24,         26
      3094,08/10/2025,01:30:00,         73,         62,         48,         47,       4476,       2327,         73,        600,         72,         72,         23,         24,         74,         71,         24,         24
      3095,08/10/2025,01:45:00,         73,         62,         48,         48,       4500,       2308,         73,        603,         72,         72,         24,         25,         73,         71,         24,         25
      3096,08/10/2025,02:00:00,         72,         62,         49,         49,       4493,       2295,         73,        600,         71,         70,         24,         29,         72,         70,         25,         29
      3097,08/10/2025,02:15:00,         74,         62,         49,         49,       4525,       2291,         75,        598,         74,         72,         23,         21,         76,         71,         23,         21
      3098,08/10/2025,02:30:00,         71,         61,         49,         49,       4566,       2283,         71,        600,         70,         69,         25,         32,         71,         69,         26,         33
      3099,08/10/2025,02:45:00,         72,         60,         49,         49,       4600,       2257,         72,        602,         72,         70,         25,         31,         72,         69,         25,         31
      3100,08/10/2025,03:00:00,         72,         61,         49,         49,       4555,       2269,         71,        600,         71,         70,         25,         30,         72,         70,         26,         30
      3101,08/10/2025,03:15:00,         73,         60,         49,         50,       4579,       2260,         73,        598,         71,         70,         25,         31,         72,         69,         26,         31
      3102,08/10/2025,03:30:00,         72,         60,         50,         51,       4634,       2261,         72,        600,         71,         70,         25,         29,         72,         70,         25,         29
      3103,08/10/2025,03:45:00,         71,         61,         49,         50,       4528,       2250,         71,        598,         70,         70,         24,         29,         72,         70,         26,         29
      3104,08/10/2025,04:00:00,         73,         61,         48,         49,       4505,       2234,         73,        598,         72,         70,         25,         30,         73,         70,         25,         30
      3105,08/10/2025,04:15:00,         72,         61,         49,         49,       4476,       2241,         72,        599,         71,         69,         26,         32,         72,         68,         26,         32
      3106,08/10/2025,04:30:00,         71,         61,         49,         49,       4466,       2229,         71,        600,         70,         69,         25,         32,         72,         69,         26,         32
      3107,08/10/2025,04:45:00,         73,         61,         49,         49,       4450,       2228,         73,        601,         72,         71,         24,         29,         73,         70,         25,         29
      3108,08/10/2025,05:00:00,         74,         62,         49,         49,       4422,       2227,         73,        595,         72,         70,         24,         28,         74,         70,         25,         29
      3109,08/10/2025,05:15:00,         71,         61,         50,         49,       4508,       2218,         71,        595,         70,         70,         26,         34,         72,         68,         26,         35
      3110,08/10/2025,05:30:00,         71,         61,         50,         49,       4505,       2211,         71,        596,         71,         69,         26,         32,         72,         69,         27,         32
      3111,08/10/2025,05:45:00,         73,         61,         48,         49,       4460,       2207,         73,        592,         72,         70,         25,         30,         74,         70,         25,         30
      3112,08/10/2025,06:00:00,         77,         61,         48,         49,       4475,       2237,         77,        592,         77,         73,         23,         23,         80,         71,         23,         23
      3113,08/10/2025,06:15:00,         77,         61,         48,         49,       4442,       2225,         77,        582,         77,         72,         23,         23,         79,         72,         24,         23
      3114,08/10/2025,06:30:00,         76,         62,         48,         49,       4452,       2252,         77,        581,         77,         72,         22,         22,         79,         71,         24,         22
      3115,08/10/2025,06:45:00,         76,         62,         49,         49,       4460,       2267,         75,        579,         76,         71,         24,         23,         77,         71,         24,         23
      3116,08/10/2025,07:00:00,         76,         62,         49,         48,       4473,       2252,         76,        578,         76,         72,         24,         22,         77,         71,         23,         22
      3117,08/10/2025,07:15:00,         76,         62,         48,         48,       4446,       2275,         76,        574,         76,         71,         23,         22,         77,         72,         24,         22
      3118,08/10/2025,07:30:00,         76,         62,         48,         48,       4472,       2280,         76,        576,         76,         72,         23,         24,         78,         71,         24,         24
      3119,08/10/2025,07:45:00,         76,         62,         48,         48,       4429,       2314,         76,        572,         76,         71,         23,         22,         77,         71,         24,         22
      3120,08/10/2025,08:00:00,         76,         62,         48,         48,       4483,       2298,         76,        574,         76,         72,         23,         21,         77,         72,         23,         21
      3121,08/10/2025,08:15:00,         77,         62,         48,         49,       4502,       2312,         76,        574,         76,         73,         22,         18,         78,         72,         23,         18
      3122,08/10/2025,08:30:00,         77,         63,         48,         49,       4521,       2318,         77,        576,         77,         73,         22,         15,         78,         73,         22,         15
      3123,08/10/2025,08:45:00,         77,         63,         48,         48,       4465,       2320,         77,        576,         76,         73,         21,         16,         78,         73,         22,         16
      3124,08/10/2025,09:00:00,         77,         63,         47,         45,       4452,       2335,         78,        572,         77,         73,         22,         17,         78,         73,         22,         17
      3125,08/10/2025,09:15:00,         77,         63,         47,         47,       4407,       2334,         77,        571,         77,         73,         22,         14,         78,         74,         22,         14
      3126,08/10/2025,09:30:00,         74,         63,         46,         47,       4444,       2341,         74,        569,         73,         72,         23,         21,         74,         71,         23,         22
      3127,08/10/2025,09:45:00,         74,         64,         46,         47,       4383,       2329,         75,        569,         74,         73,         22,         18,         76,         72,         22,         18
      3128,08/10/2025,10:00:00,         74,         64,         46,         46,       4317,       2338,         74,        574,         73,         73,         23,         19,         74,         72,         23,         19
      3129,08/10/2025,10:15:00,         73,         64,         46,         45,       4306,       2326,         73,        576,         73,         72,         23,         20,         73,         72,         23,         20
      3130,08/10/2025,10:30:00,         73,         64,         46,         46,       4303,       2323,         74,        578,         73,         72,         22,         20,         74,         72,         23,         20
      3131,08/10/2025,10:45:00,         75,         64,         46,         46,       4345,       2325,         75,        581,         74,         72,         23,         20,         75,         72,         23,         20
      3132,08/10/2025,11:00:00,         74,         63,         47,         47,       4429,       2327,         75,        578,         73,         72,         23,         21,         75,         72,         23,         21
      3133,08/10/2025,11:15:00,         74,         65,         45,         46,       4293,       2321,         74,        576,         73,         73,         23,         19,         75,         72,         22,         19
      3134,08/10/2025,11:30:00,         73,         65,         46,         46,       4328,       2313,         73,        579,         72,         72,         22,         21,         74,         72,         23,         21
      3135,08/10/2025,11:45:00,         76,         65,         44,         45,       4282,       2311,         77,        587,         76,         74,         21,         12,         77,         74,         22,         13
      3136,08/10/2025,12:00:00,         77,         65,         46,         45,       4244,       2321,         77,        588,         76,         75,         21,         12,         77,         74,         21,         12
      3137,08/10/2025,12:15:00,         77,         65,         46,         45,       4245,       2314,         77,        586,         76,         74,         21,         12,         78,         74,         22,         12
      3138,08/10/2025,12:30:00,         78,         65,         45,         45,       4194,       2329,         78,        592,         77,         75,         21,         11,         78,         75,         22,         11
      3139,08/10/2025,12:45:00,         78,         65,         46,         46,       4282,       2313,         78,        592,         77,         75,         21,         11,         80,         75,         22,         11
      3140,08/10/2025,13:00:00,         78,         65,         44,         45,       4252,       2318,         79,        599,         78,         75,         21,         11,         80,         76,         21,         11
      3141,08/10/2025,13:15:00,         79,         65,         45,         45,       4243,       2322,         79,        602,         78,         75,         21,         11,         79,         74,         22,         11
      3142,08/10/2025,13:30:00,         78,         65,         45,         44,       4245,       2329,         79,        600,         78,         76,         21,         11,         79,         75,         22,         11
      3143,08/10/2025,13:45:00,         78,         64,         46,         45,       4329,       2326,         79,        600,         78,         75,         21,         12,         79,         74,         22,         12
      3144,08/10/2025,14:00:00,         78,         64,         46,         47,       4360,       2337,         78,        601,         77,         74,         21,         13,         79,         74,         22,         13
      3145,08/10/2025,14:15:00,         78,         64,         46,         46,       4310,       2339,         78,        597,         77,         74,         21,         14,         79,         73,         22,         14
      3146,08/10/2025,14:30:00,         77,         64,         45,         46,       4350,       2354,         77,        598,         76,         73,         21,         15,         78,         73,         22,         15
      3147,08/10/2025,14:45:00,         77,         64,         47,         47,       4344,       2358,         77,        598,         77,         73,         22,         18,         78,         73,         23,         18
      3148,08/10/2025,15:00:00,         77,         64,         45,         46,       4332,       2363,         77,        603,         77,         74,         22,         16,         78,         73,         22,         16
      3149,08/10/2025,15:15:00,         77,         65,         46,         46,       4342,       2367,         78,        598,         77,         75,         21,         12,         79,         74,         22,         12
      3150,08/10/2025,15:30:00,         78,         65,         46,         46,       4339,       2359,         79,        601,         77,         75,         21,         11,         79,         75,         22,         11
      3151,08/10/2025,15:45:00,         79,         65,         46,         46,       4360,       2357,         78,        595,         78,         75,         21,         11,         79,         75,         21,         11
      3152,08/10/2025,16:00:00,         79,         65,         46,         46,       4296,       2364,         78,        599,         78,         75,         21,         11,         79,         75,         22,         11
      3153,08/10/2025,16:15:00,         79,         64,         46,         46,       4364,       2374,         78,        605,         78,         75,         21,         11,         79,         74,         22,         11
      3154,08/10/2025,16:30:00,         79,         65,         46,         46,       4324,       2397,         79,        602,         78,         75,         21,         11,         80,         74,         21,         11
      3155,08/10/2025,16:45:00,         79,         65,         45,         45,       4275,       2380,         79,        598,         78,         75,         21,         11,         79,         75,         22,         11
      3156,08/10/2025,17:00:00,         78,         66,         44,         45,       4220,       2379,         79,        600,         78,         75,         21,         11,         79,         76,         22,         11
      3157,08/10/2025,17:15:00,         79,         65,         45,         45,       4282,       2358,         79,        604,         79,         75,         21,         11,         80,         75,         21,         11
      3158,08/10/2025,17:30:00,         79,         66,         44,         44,       4161,       2362,         80,        605,         79,         76,         21,         11,         80,         76,         22,         11
      3159,08/10/2025,17:45:00,         79,         67,         44,         44,       4157,       2359,         80,        601,         79,         76,         21,         11,         80,         76,         22,         11
      3160,08/10/2025,18:00:00,         80,         66,         44,         43,       4180,       2367,         80,        606,         79,         77,         21,         11,         80,         76,         22,         11
      3161,08/10/2025,18:15:00,         78,         66,         44,         45,       4257,       2365,         78,        603,         77,         75,         21,         11,         79,         75,         22,         11
      3162,08/10/2025,18:30:00,         77,         66,         45,         45,       4256,       2359,         77,        604,         76,         75,         21,         11,         77,         74,         22,         11
      3163,08/10/2025,18:45:00,         78,         66,         45,         45,       4235,       2346,         78,        601,         76,         75,         21,         11,         78,         75,         21,         11
      3164,08/10/2025,19:00:00,         77,         66,         45,         45,       4237,       2335,         77,        602,         76,         75,         21,         11,         77,         75,         21,         11
      3165,08/10/2025,19:15:00,         77,         66,         44,         45,       4184,       2335,         78,        603,         77,         75,         21,         11,         78,         75,         21,         11
      3166,08/10/2025,19:30:00,         77,         65,         46,         45,       4245,       2309,         77,        601,         75,         74,         21,         11,         76,         74,         22,         11
      3167,08/10/2025,19:45:00,         76,         66,         45,         45,       4191,       2308,         76,        600,         76,         75,         21,         11,         77,         75,         22,         11
      3168,08/10/2025,20:00:00,         77,         66,         44,         45,       4188,       2304,         77,        605,         76,         76,         22,         11,         77,         75,         22,         11
      3169,08/10/2025,20:15:00,         76,         66,         45,         45,       4146,       2297,         77,        602,         76,         75,         21,         11,         77,         75,         22,         11
      3170,08/10/2025,20:30:00,         76,         66,         45,         45,       4178,       2291,         76,        601,         75,         75,         21,         11,         77,         74,         21,         11
      3171,08/10/2025,20:45:00,         75,         66,         44,         45,       4159,       2271,         76,        602,         75,         75,         21,         11,         76,         74,         22,         11
      3172,08/10/2025,21:00:00,         74,         66,         46,         45,       4217,       2263,         75,        599,         73,         74,         21,         13,         76,         73,         22,         13
      3173,08/10/2025,21:15:00,         77,         66,         45,         45,       4149,       2266,         77,        598,         76,         75,         21,         11,         78,         75,         21,         11
      3174,08/10/2025,21:30:00,         78,         66,         44,         45,       4097,       2256,         78,        599,         77,         77,         21,         11,         79,         75,         21,         11
      3175,08/10/2025,21:45:00,         76,         66,         44,         44,       4068,       2266,         77,        601,         76,         75,         21,         11,         78,         75,         22,         11
      3176,08/10/2025,22:00:00,         76,         66,         43,         45,       4067,       2236,         77,        595,         75,         75,         21,         12,         76,         74,         22,         12
      3177,08/10/2025,22:15:00,         77,         66,         45,         43,       4082,       2218,         76,        603,         76,         75,         21,         11,         77,         74,         21,         12
      3178,08/10/2025,22:30:00,         76,         66,         44,         44,       4046,       2206,         77,        599,         76,         75,         21,         11,         77,         74,         22,         11
      3179,08/10/2025,22:45:00,         76,         65,         46,         45,       4085,       2200,         76,        597,         76,         74,         21,         13,         77,         74,         22,         13
      3180,08/10/2025,23:00:00,         75,         64,         46,         45,       4382,       2392,         75,        602,         74,         73,         22,         17,         76,         72,         23,         17
      3181,08/10/2025,23:15:00,         75,         65,         46,         46,       4288,       2338,         75,        597,         74,         74,         22,         16,         76,         74,         22,         16
      3182,08/10/2025,23:30:00,         74,         64,         46,         47,       4331,       2321,         74,        601,         74,         73,         22,         17,         75,         73,         23,         17
      3183,08/10/2025,23:45:00,         74,         64,         47,         46,       4337,       2315,         74,        601,         73,         73,         23,         20,         75,         73,         23,         20
      3184,08/11/2025,00:00:00,         73,         62,         48,         48,       4422,       2305,         73,        598,         72,         72,         23,         23,         74,         71,         24,         23
      3185,08/11/2025,00:15:00,         75,         61,         49,         49,       4539,       2296,         74,        600,         74,         72,         23,         23,         75,         71,         24,         23
      3186,08/11/2025,00:30:00,         75,         62,         48,         48,       4485,       2272,         75,        600,         73,         72,         23,         20,         75,         72,         23,         21
      3187,08/11/2025,00:45:00,         73,         62,         48,         48,       4414,       2301,         73,        600,         72,         71,         23,         23,         74,         71,         23,         23
      3188,08/11/2025,01:00:00,         74,         63,         47,         48,       4435,       2275,         74,        600,         73,         72,         23,         21,         74,         72,         23,         21
      3189,08/11/2025,01:15:00,         73,         63,         47,         47,       4342,       2267,         73,        600,         73,         72,         23,         22,         74,         72,         24,         22
      3190,08/11/2025,01:30:00,         74,         64,         47,         47,       4262,       2230,         74,        600,         74,         73,         22,         17,         75,         73,         23,         17
      3191,08/11/2025,01:45:00,         74,         64,         46,         46,       4139,       2174,         74,        597,         73,         73,         23,         19,         74,         72,         23,         20
      3192,08/11/2025,02:00:00,         73,         64,         46,         46,       4009,       1937,         74,        602,         72,         73,         22,         20,         73,         72,         23,         20
      3193,08/11/2025,02:15:00,         72,         64,         47,         47,       3740,       1694,         72,        599,         71,         71,         24,         25,         72,         71,         24,         26
      3194,08/11/2025,02:30:00,         71,         62,         47,         48,       3621,       1482,         71,        596,         70,         70,         25,         28,         72,         70,         25,         28
      3195,08/11/2025,02:45:00,         73,         63,         47,         47,       3488,       1367,         73,        599,         72,         72,         23,         22,         73,         71,         24,         22
      3196,08/11/2025,03:00:00,         72,         63,         48,         47,       3369,       1264,         72,        600,         70,         71,         24,         23,         73,         71,         24,         23
      3197,08/11/2025,03:15:00,         73,         63,         48,         47,       3264,       1163,         72,        599,         71,         71,         24,         26,         73,         70,         24,         26
      3198,08/11/2025,03:30:00,         73,         62,         48,         48,       3258,       1142,         73,        597,         73,         72,         24,         23,         75,         71,         24,         23
      3199,08/11/2025,03:45:00,         73,         62,         47,         47,       3255,       1124,         73,        595,         71,         71,         23,         23,         74,         71,         24,         23
      3200,08/11/2025,04:00:00,         73,         62,         47,         48,       3231,       1122,         73,        599,         72,         71,         23,         23,         75,         72,         24,         24
      3201,08/11/2025,04:15:00,         73,         62,         48,         48,       3235,       1133,         73,        600,         73,         71,         24,         26,         75,         70,         24,         26
      3202,08/11/2025,04:30:00,         73,         61,         48,         49,       3393,       1185,         74,        601,         74,         71,         25,         27,         75,         70,         25,         27
      3203,08/11/2025,04:45:00,         73,         62,         48,         48,       3316,       1213,         73,        598,         73,         71,         24,         25,         75,         71,         24,         25
