Record;Date;UTC Time;Tc_RU;Tf_RU;Hz1_RU;Hz2_RU;Pc_RU;Pf_RU;Tc_HX1_RU;Tc_HX2_RU;Tc_HX1_CIN;Tf_HX1_CIN;Q_HX1_CIN;Hz_HX1_CIN;Tc_HX2_CIN;Tf_HX2_CIN;Q_HX2_CIN;Hz_HX2_CIN
4501;04/20/2025;08:15:00;72;59;50;50;4470;2281;72;78;72;68;28;40;74;67;28;40
4502;04/20/2025;08:30:00;72;59;50;50;4474;2297;72;78;73;68;27;38;74;67;27;38
4503;04/20/2025;08:45:00;72;58;50;50;4488;2290;72;78;73;67;28;39;74;67;28;39
4504;04/20/2025;09:00:00;72;58;50;50;4519;2283;72;78;73;68;27;39;75;67;28;39
4505;04/20/2025;09:15:00;73;59;50;50;4508;2306;72;78;73;68;28;38;75;67;28;38
4506;04/20/2025;09:30:00;73;59;50;50;4509;2303;72;78;73;68;27;39;74;67;27;39
4507;04/20/2025;09:45:00;73;59;51;50;4524;2300;72;78;73;68;27;37;75;68;27;37
4508;04/20/2025;10:00:00;73;60;50;50;4527;2314;72;78;74;68;27;38;74;68;27;38
4509;04/20/2025;10:15:00;73;60;50;50;4497;2320;73;78;74;68;26;36;75;68;27;36
4510;04/20/2025;10:30:00;73;59;50;50;4529;2318;72;78;74;68;26;36;75;68;27;36
4511;04/20/2025;10:45:00;73;59;51;50;4543;2331;73;78;74;68;26;36;75;68;27;36
4512;04/20/2025;11:00:00;73;59;51;50;4533;2327;73;79;74;68;27;36;76;68;26;37
4513;04/20/2025;11:15:00;74;60;50;50;4520;2331;74;79;75;69;25;34;76;68;27;34
4514;04/20/2025;11:30:00;74;60;50;50;4529;2342;72;79;73;69;25;34;75;68;26;34
4515;04/20/2025;11:45:00;73;60;50;50;4529;2332;73;78;73;68;26;36;75;68;26;36
4516;04/20/2025;12:00:00;74;60;50;50;4537;2358;74;79;75;69;26;34;77;69;26;34
4517;04/20/2025;12:15:00;75;60;51;50;4539;2356;74;80;76;69;25;33;77;68;26;33
4518;04/20/2025;12:30:00;74;60;50;50;4556;2351;75;80;76;69;26;33;76;69;26;33
4519;04/20/2025;12:45:00;75;60;50;50;4539;2378;74;80;75;69;25;33;77;69;26;33
4520;04/20/2025;13:00:00;74;60;50;48;4576;2362;74;80;75;69;25;33;77;69;26;33
4521;04/20/2025;13:15:00;75;61;50;50;4552;2379;74;81;76;69;25;32;78;69;25;32
4522;04/20/2025;13:30:00;74;61;50;50;4596;2363;75;80;75;69;25;31;76;69;25;31
4523;04/20/2025;13:45:00;75;61;50;48;4563;2380;74;79;75;69;25;31;76;69;25;31
4524;04/20/2025;14:00:00;76;61;49;50;4598;2373;75;81;76;70;25;30;78;70;25;30
